,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
74827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75886,1.0,0.8382651070734115
70379,0.0,0.0,0.0,0.0,0.0,0.0,0.47291,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19719,0.0,0.0,0.0,0.0,0.0,0.0,0.82393,0.51257,0.0,0.0,0.0,0.0,1.0,0.9966300841021842
32420,0.0,0.0,0.0,0.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05637602672676138
86224,0.0,0.0,0.76436,0.0,0.0,0.0,0.0,0.0,0.66491,0.0,0.59002,0.0,0.0,0.7094691524392875
10639,0.0,0.0,0.0,0.0,0.7828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6036295515747571
33557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73246,0.87761,0.0,0.0,0.0,0.32395234962506547
7268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85858,0.0,0.0,0.0,0.0,0.0,0.369992222289078
109227,0.0,0.80151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5235843944175842
51173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31025,1.0,0.8777436096654476
83904,0.0,0.7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5279122876419187
65798,0.91756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79305,1.0,0.7461432609159221
34922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88059,1.0,0.7996594529816665
112610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74287,0.0,0.885633528126043
50690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70866,1.0,0.8732907608304454
55762,0.0,0.0,0.0,0.0,0.0,0.47375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09981853291592453
44138,0.0,0.0,0.0,0.88067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151512
81545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48805,1.0,0.8728224345001129
63093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89929,0.0,0.36564,0.26817,0.0,1.0,0.2016010997221535
96285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84415,0.0,0.0,0.0,0.0,0.0,0.33831801414428164
89849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382,0.0,1.0,0.8361461556152563
1645,0.0,0.0,0.0,0.0,0.0,0.0,0.90246,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8679,0.0,0.83072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377622296967067
12361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33201,1.0,0.8675882653575414
50411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84123,0.0,0.0,0.56375,0.0,0.0,0.7081661018279352
95773,0.0,0.0,0.0,0.77879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953591903549376
82301,0.0,0.0,0.75906,0.0,0.0,0.42715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105132651205187
117291,0.0,0.0,0.0,0.0,0.0,0.62774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024433576414834
74735,0.0,0.0,0.0,0.80965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955317499862855
82402,0.0,0.0,0.0,0.0,0.0,0.32123,0.0,0.0,0.0,0.0,0.726,0.0,0.0,0.022452741441338367
42525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68314,0.0,0.0,0.0,1.0,0.5901507319158367
17021,0.0,0.77627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54059197017516
85320,0.0,0.0,0.0,0.0,0.0,0.0,0.83423,0.0,0.0,0.0,0.0,0.0,1.0,0.9966300841021842
40020,0.0,0.0,0.0,0.88276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59884,1.0,0.8827902801592769
79689,0.0,0.0,0.0,0.79183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096427799912994
106914,0.0,0.0,0.80558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25782085606380156
111119,0.0,0.0,0.0,0.0,0.0,0.63713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024433576414834
71070,0.0,0.0,0.0,0.0,0.0,0.0,0.77162,0.0,0.0,0.0,0.0,0.0,1.0,0.9986666666666666
33872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88681,0.0,0.0,0.0,0.0,0.0,0.3630993552521533
72788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66151,1.0,0.8866712537496996
89165,0.0,0.0,0.0,0.88632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
64521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38301,1.0,0.8635755135751818
47436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67883,0.0,1.0,0.8204604513369219
48391,0.0,0.0,0.0,0.0,0.0,0.48653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09981853291592453
22713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90251,0.0,0.0,0.0,0.0,0.0,0.2421091152755049
69905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889,0.0,0.0,0.0,0.0,1.0,0.4518029991049926
41073,0.0,0.0,0.0,0.0,0.0,0.8837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047237909771543976
99299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86213,0.0,0.0,0.74336,0.0,1.0,0.8362694664075068
42276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119,0.0,0.0,0.0,0.0,1.0,0.19579188452519672
47703,0.75224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5351924707158034
84097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36896,0.93642,0.0,0.0,0.0,0.0
49233,0.81884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351924707158034
84732,0.0,0.0,0.0,0.0,0.0,0.75915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904249717447391
105414,0.0,0.0,0.0,0.0,0.0,0.0,0.94696,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103104,0.0,0.0,0.0,0.0,0.0,0.73003,0.0,0.70757,0.0,0.0,0.0,0.0,0.0,0.3060266847580281
51588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44708,0.0,0.0,0.0,0.0,0.0,0.5438099020442624
47434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8735,0.0,0.0,0.0,1.0,0.7052300392284816
72108,0.0,0.0,0.0,0.0,0.0,0.26273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15430243109780845
84975,0.78237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5351924707158034
41329,0.0,0.0,0.0,0.80282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08898795833482634
4193,0.0,0.81633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377622296967067
100127,0.83969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68099,0.0,1.0,0.19288815305371598
37217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76631,0.0,1.0,0.8122446612931812
87772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70184,0.0,0.0,0.5171,0.0,1.0,0.8156236419874467
86840,0.0,0.0,0.0,0.0,0.0,0.0,0.86018,0.0,0.0,0.0,0.0,0.0,1.0,0.9997727272727273
51775,0.0,0.0,0.0,0.0,0.0,0.0,0.87851,0.0,0.0,0.0,0.0,0.0,1.0,0.9996478873239436
97657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86114,0.86783,0.0,0.0,1.0,0.5412510442773601
100494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50456,0.0,0.0,0.0,0.3533178959994382
33840,0.0,0.0,0.0,0.86889,0.0,0.0,0.0,0.0,0.29409,0.0,0.0,0.0,1.0,0.0
110508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50715,1.0,0.8728224345001129
33098,0.0,0.0,0.0,0.0,0.0,0.67378,0.0,0.0,0.42558,0.0,0.0,0.0,0.0,0.09328585125757649
109394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29282,0.0,0.0,0.0,1.0,0.5351924707158034
12339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32295,0.0,0.0,0.0,0.0,0.0,0.5438099020442624
103039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48386,0.0,0.0,0.0,1.0,0.5514044325268735
30347,0.0,0.0,0.0,0.0,0.0,0.88843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053463748873019745
43363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37561,0.0,0.0,0.8272904944373497
59656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46601,1.0,0.8517791100085125
106506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77915,0.0,0.30857,0.0,0.0,0.0,0.07945744389709906
8201,0.0,0.0,0.0,0.0,0.0,0.66704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10522891816116622
109969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88081,0.30381,0.0,0.0,0.0,1.0,0.39698468081094823
90049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73339,0.0,0.0,0.0,0.0,0.0,0.5022688949861225
72512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84743,0.0,0.0,0.0,1.0,0.7056046309652368
62732,0.0,0.0,0.0,0.0,0.0,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09183955116475677
94796,0.0,0.0,0.0,0.0,0.0,0.0,0.84609,0.0,0.0,0.0,0.0,0.0,1.0,0.9989975334742777
78828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82829,0.0,0.0,0.84598,0.0,1.0,0.9487645788245882
77102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89319,0.0,0.0,0.0,0.0,1.0,0.25413858440767756
2393,0.0,0.0,0.0,0.0,0.0,0.78823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0696447449542266
7096,0.0,0.0,0.0,0.0,0.0,0.0,0.91999,0.0,0.0,0.0,0.0,0.0,1.0,1.0
101618,0.0,0.77988,0.0,0.0,0.0,0.0,0.50982,0.0,0.0,0.0,0.0,0.0,1.0,1.0
104988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87126,0.0,0.0,0.29896,0.0,1.0,0.42319600549016334
20209,0.8142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5351924707158034
26931,0.82769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80146,0.0,0.0,0.7381275118686016
16722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84175,0.0,0.0,0.8419903114594123
99880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54233,1.0,0.8652645069634005
19728,0.0,0.0,0.0,0.0,0.0,0.0,0.82691,0.0,0.0,0.0,0.0,0.0,1.0,0.9966300841021842
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83552,1.0,0.9044560984893023
9368,0.0,0.0,0.0,0.77424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23944455620859614
76691,0.0,0.0,0.76023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41584923757737363
76401,0.0,0.0,0.0,0.0,0.0,0.61543,0.0,0.36146,0.89911,0.95561,0.0,0.0,0.0,0.4
74653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636,0.81961,0.81636,0.0,0.75577,0.0,0.30011614401858305
70282,0.0,0.0,0.0,0.0,0.0,0.77153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07421990835291939
113523,0.75166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351924707158034
69347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34616,1.0,0.8581540985704335
85155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8186,1.0,0.860452027225169
62778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95035,0.0,1.0,0.9865329512893982
2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84275,0.0,0.0,0.0,0.0,0.7233260269018558
90873,0.0,0.83085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5377622296967067
93088,0.84977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351924707158034
117785,0.0,0.80881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5377622296967067
77051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79974,0.0,0.0,0.0,0.0,0.6084234258071628
98086,0.0,0.0,0.0,0.0,0.0,0.72986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07190779628909744
72066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701,1.0,0.8044607518675875
63104,0.0,0.0,0.0,0.0,0.0,0.0,0.4979,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22280,0.0,0.0,0.0,0.0,0.0,0.0,0.89594,0.0,0.0,0.0,0.0,0.0,1.0,1.0
106086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46406,1.0,0.8517791100085125
33256,0.0,0.8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5377622296967067
4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173,0.0,0.0,0.0,1.0,0.7305468270173373
82894,0.0,0.0,0.0,0.0,0.77528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14825365762743453
45117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90826,0.0,0.86029,0.0,0.45825,0.0,0.0
111398,0.0,0.0,0.0,0.0,0.0,0.6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11133956851463003
107651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.6441,0.86571,0.0,0.0,0.0,0.1224390243902439
28161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63257,1.0,0.9037701071955417
28592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28441,0.36476,0.0,0.0,0.0,0.0,0.5004745939873904
83420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42965,0.0,0.0,0.0,1.0,0.5514044325268735
109802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84531,0.0,0.0,0.0,0.0,1.0,0.4229333987596663
96751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452,0.0,0.0,0.0,1.0,0.5514044325268735
1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55876,0.0,0.0,0.0,1.0,0.5514044325268735
29001,0.0,0.76092,0.0,0.0,0.0,0.0,0.0,0.29434,0.0,0.0,0.0,0.0,0.0,0.5230527364366379
27997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63772,1.0,0.9037701071955417
67148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71484,0.0,1.0,0.8204604513369219
101163,0.79868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351924707158034
24106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36014,0.0,1.0,0.8230629564362267
9312,0.0,0.0,0.0,0.0,0.0,0.49646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11133956851463003
24276,0.0,0.0,0.0,0.0,0.0,0.0,0.82179,0.0,0.0,0.0,0.0,0.0,1.0,0.9931174089068826
107658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39085,0.0,0.0,0.44969,0.71121,0.0,0.5247833152762731
68462,0.0,0.0,0.0,0.0,0.0,0.0,0.74207,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44157,0.0,0.0,0.0,0.0,0.0,0.86069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838187805353561
82896,0.0,0.0,0.0,0.0,0.0,0.0,0.9272,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34946,0.0,0.79307,0.0,0.49818,0.0,0.07659684741105113
84735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46869,1.0,0.8517791100085125
70942,0.0,0.78172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4921991130323029
105595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92278,0.0,1.0,0.9305474287377805
96308,0.0,0.81241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377622296967067
97681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46494,1.0,0.8517791100085125
84082,0.0,0.79363,0.0,0.0,0.0,0.0,0.83236,0.0,0.0,0.0,0.0,0.0,1.0,0.9966300841021842
45857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36332,1.0,0.8581540985704335
110453,0.0,0.0,0.0,0.0,0.0,0.0,0.56118,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181,0.0,0.0,0.0,0.0,0.0,0.13095526163772636
95262,0.0,0.0,0.0,0.0,0.0,0.0,0.9099,0.0,0.0,0.0,0.0,0.0,1.0,1.0
93214,0.0,0.0,0.76659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461168927855296
103841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93488,0.0,0.7930381970970206
24223,0.0,0.0,0.0,0.0,0.0,0.8501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05860578438285968
85168,0.0,0.0,0.0,0.76207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257513467472427
105245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86303,0.0,0.0,0.0,1.0,0.7576529454687732
65392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84776,0.0,0.0,0.0,1.0,0.7056046309652368
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80104,1.0,0.7902157478645737
110271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87479,0.0,0.8319704305946575
114752,0.0,0.0,0.75795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37931077603891217
77666,0.0,0.0,0.0,0.0,0.0,0.68572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21937524420490767
25219,0.0,0.0,0.0,0.0,0.0,0.87945,0.0,0.89881,0.0,0.0,0.0,0.0,0.0,0.0035714285714285713
9162,0.82172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351924707158034
56236,0.0,0.0,0.0,0.0,0.78464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581750061202116
54550,0.0,0.0,0.0,0.0,0.0,0.29957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160869584406826
23204,0.0,0.0,0.0,0.89871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102730,0.78601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5351924707158034
105185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76735,0.88981,0.0,0.88981,0.0,0.14381965552178316
112768,0.75099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351924707158034
62496,0.0,0.0,0.0,0.0,0.0,0.48526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09981853291592453
76234,0.0,0.0,0.0,0.0,0.0,0.0,0.25585,0.0,0.0,0.0,0.0,0.0,1.0,1.0
75695,0.0,0.0,0.0,0.0,0.0,0.0,0.7731,0.0,0.0,0.0,0.0,0.0,1.0,0.9986666666666666
104754,0.0,0.0,0.0,0.0,0.0,0.64511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687634733220505
3019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81092,0.0,1.0,0.7733845626173668
17763,0.0,0.0,0.0,0.0,0.0,0.47864,0.0,0.0,0.0,0.0,0.80653,0.0,0.0,0.12361558077709778
24802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87183,1.0,0.6944704305946574
81704,0.0,0.0,0.0,0.0,0.0,0.0,0.90188,0.0,0.0,0.0,0.0,0.0,1.0,1.0
84254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75613,0.29194,0.0,0.71932,0.0,1.0,0.7737491941576823
112650,0.0,0.0,0.0,0.0,0.0,0.0,0.8433,0.0,0.0,0.0,0.0,0.0,1.0,0.9989975334742777
96067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90005,0.0,0.65348,0.65348,1.0,0.3592592592592593
47605,0.84017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53853,0.0,0.64707,0.0,1.0,0.32205481972038263
46251,0.0,0.0,0.0,0.0,0.0,0.0,0.82437,0.0,0.0,0.0,0.0,0.0,1.0,0.9966300841021842
14058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64836,1.0,0.8769536277947928
565,0.0,0.0,0.0,0.0,0.0,0.27286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09053734167438986
