,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
98451,0.0,0.77157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30992,0.0,0.0,0.0,0.0,0.0,0.58987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101227,0.0,0.0,0.0,0.86773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20847,0.0,0.0,0.0,0.0,0.0,0.0,0.86547,0.0,0.0,0.0,0.0,0.0,1.0,1.0
92974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867,0.0,1.0,1.0
50793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69542,0.0,0.0,0.0,0.0,1.0,0.9
32343,0.0,0.76116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
8438,0.0,0.0,0.0,0.0,0.0,0.85163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
50411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84123,0.0,0.0,0.56375,0.0,0.0,0.8
93953,0.0,0.0,0.8373,0.0,0.0,0.0,0.0,0.28944,0.0,0.0,0.82964,0.0,1.0,0.6
6191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81192,0.0,0.8
1742,0.0,0.0,0.0,0.0,0.0,0.74019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64253,1.0,1.0
28071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35193,0.0,0.0,0.0,0.0,1.0,0.9
75203,0.8001,0.0,0.0,0.0,0.0,0.57305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105958,0.0,0.0,0.0,0.0,0.0,0.0,0.69944,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92891,0.0,1.0,1.0
66989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72709,0.47335,0.0,0.0,0.0
82133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36122,1.0,1.0
41864,0.0,0.0,0.0,0.0,0.0,0.87183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10218,0.0,0.75717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8745,0.0,0.0,0.0,0.0,0.0,0.91197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88416,0.0,1.0,1.0
27156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0,0.0,1.0,0.7
60664,0.0,0.0,0.0,0.0,0.0,0.37839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
105377,0.0,0.77542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5399,0.0,0.0,0.0,0.0,0.0,0.0,0.48803,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116592,0.0,0.0,0.0,0.0,0.0,0.78273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30365,0.0,0.0,0.78705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22786,0.0,0.0,0.0,0.0,0.0,0.59948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
48937,0.81222,0.0,0.0,0.0,0.0,0.0,0.0,0.71885,0.63586,0.0,0.0,0.0,1.0,0.7
15420,0.0,0.0,0.0,0.0,0.0,0.4493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17017,0.0,0.0,0.0,0.0,0.0,0.0,0.9064,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45782,0.0,0.0,0.75495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38360,0.0,0.78754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
73679,0.0,0.0,0.0,0.0,0.0,0.0,0.81321,0.0,0.0,0.0,0.0,0.0,1.0,1.0
71500,0.83566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
10300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42126,0.0,1.0,0.3
100754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90623,0.0,0.0,0.9389,0.0,1.0,1.0
7731,0.0,0.0,0.0,0.0,0.0,0.57756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66237,0.7406,0.94189,0.0,0.66237,0.0,0.1
104938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91872,0.0,1.0,1.0
114536,0.0,0.81066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63909,0.0,0.82227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4367,0.0,0.0,0.0,0.0,0.0,0.0,0.30942,0.0,0.0,0.0,0.0,0.0,1.0,0.9
72939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90101,0.0,0.0,0.0,0.0,0.0,1.0
11384,0.0,0.0,0.0,0.0,0.0,0.0,0.88147,0.0,0.0,0.0,0.0,0.0,1.0,1.0
114392,0.0,0.0,0.0,0.0,0.0,0.82564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113772,0.0,0.0,0.0,0.0,0.0,0.41492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103676,0.79498,0.0,0.0,0.0,0.0,0.61144,0.0,0.61144,0.0,0.0,0.0,0.0,0.0,0.3
16637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25697,1.0,0.5
116591,0.0,0.0,0.0,0.0,0.0,0.83381,0.0,0.27942,0.0,0.0,0.0,0.0,0.0,0.1
83350,0.0,0.0,0.0,0.8096,0.8096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24813,0.0,0.0,0.0,0.0,0.76213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
93729,0.0,0.0,0.0,0.75714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
10071,0.0,0.0,0.0,0.0,0.0,0.50087,0.0,0.34152,0.0,0.0,0.0,0.0,1.0,0.15999999999999998
55915,0.0,0.0,0.0,0.0,0.0,0.86095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73016,0.0,0.0,0.81002,0.0,0.0,0.0,0.54819,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64887,0.0,0.0,0.0,0.0,0.0,0.83546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36592,1.0,1.0
45908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76961,1.0,0.7
83128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5659,0.0,0.0,0.0,0.0,1.0,0.0
76186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79651,0.0,0.0,0.0,0.0,1.0,0.9
42140,0.0,0.0,0.0,0.77781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.185
73778,0.0,0.0,0.77965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
28160,0.0,0.0,0.0,0.82567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
88071,0.0,0.0,0.0,0.0,0.0,0.80491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63009,1.0,1.0
19807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83141,0.0,0.41495,0.0,1.0,0.7
55160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87047,0.56787,0.0,0.0,1.0,0.5
25203,0.0,0.0,0.0,0.79812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56415,0.0,0.0,0.0,0.0,0.0,0.0,0.92048,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41053,0.0,0.0,0.0,0.0,0.0,0.54235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4148,1.0,1.0
99879,0.0,0.0,0.78758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
294,0.0,0.0,0.0,0.0,0.0,0.0,0.80645,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102094,0.0,0.0,0.0,0.0,0.0,0.65252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
19322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77434,1.0,1.0
63043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61303,0.83775,0.85783,0.0,0.0,1.0,0.0
100238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54999,1.0,1.0
15554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47277,0.0,0.0,0.82154,0.0,1.0,1.0
40388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79642,0.0,0.0,0.58013,1.0,0.9
26919,0.0,0.0,0.0,0.0,0.0,0.46219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22176,0.0,0.0,0.0,0.0,0.0,0.77611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87897,0.86378,0.0,0.0,0.0,0.4
50197,0.0,0.0,0.0,0.0,0.0,0.41058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6431,0.0,0.0,0.0,0.0,0.0,0.48432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
69537,0.0,0.0,0.0,0.0,0.0,0.0,0.81389,0.0,0.0,0.0,0.0,0.0,1.0,1.0
49682,0.0,0.0,0.0,0.0,0.0,0.90329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113414,0.0,0.0,0.0,0.0,0.0,0.0,0.6909,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69926,0.69926,0.0,0.0,1.0,0.8
18853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042,0.0,1.0,1.0
63915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88126,0.0,0.0,0.0,0.0,0.0,0.1
37604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.0,0.0,0.0,0.0,1.0,0.6
88355,0.0,0.0,0.0,0.0,0.0,0.0,0.82306,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82381,0.0,1.0,0.1
88283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86035,0.0,0.0,0.0,0.0
69863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36597,0.84164,0.0,0.0,0.0,1.0,0.8
106618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83656,0.0,1.0,0.5
109134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75887,0.0,0.0,1.0
61827,0.0,0.0,0.0,0.0,0.0,0.0,0.83326,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7992,0.0,0.0,0.0,0.0,0.0,0.90365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97018,0.0,0.0,0.0,0.0,0.0,0.79599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
89223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235,1.0,1.0
84088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68379,1.0,0.7
60412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57739,0.0,0.89269,0.90086,1.0,0.5
43141,0.0,0.0,0.0,0.78425,0.0,0.0,0.0,0.39034,0.0,0.0,0.0,0.0,0.0,0.0
27605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87544,0.0,0.91935,0.0,0.0,0.0,0.0
63010,0.0,0.0,0.0,0.88594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
66791,0.0,0.0,0.75628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
80592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87131,0.0,0.0,0.0,0.0,1.0,0.2
69680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47725,1.0,1.0
96526,0.0,0.0,0.0,0.0,0.0,0.5613,0.0,0.0,0.5613,0.0,0.0,0.0,0.0,0.1
85700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73282,0.64808,0.0,0.0,0.55219,0.0,0.7
64410,0.0,0.0,0.0,0.0,0.0,0.71214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98235,0.0,0.0,0.0,0.0,0.0,0.78844,0.0,0.8564,0.0,0.0,0.0,0.0,0.0,0.1
58624,0.0,0.0,0.0,0.0,0.0,0.42993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47858,0.0,0.0,0.0,0.0,0.0,0.54862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40616,0.0,0.4
11471,0.0,0.0,0.0,0.0,0.0,0.0,0.87676,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109511,0.0,0.0,0.0,0.77819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
111341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74866,0.0,1.0,0.5
33098,0.0,0.0,0.0,0.0,0.0,0.67378,0.0,0.0,0.42558,0.0,0.0,0.0,0.0,0.0
59837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65015,1.0,0.8
96751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452,0.0,0.0,0.0,1.0,0.5
110137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0
99880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54233,1.0,0.7
105921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85437,0.0,1.0,1.0
25098,0.0,0.0,0.0,0.78452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42640,0.0,0.0,0.0,0.0,0.0,0.47028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
29902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29908,0.3383,0.0,0.49468,0.0,0.0,0.5
36523,0.0,0.0,0.0,0.87686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86119,0.6447,0.91888,0.0,0.92202,0.0,0.0
114810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68328,1.0,1.0
38919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26371,0.7992,0.0,0.8
117597,0.80472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
27982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91035,0.48751,0.78176,0.0,0.86676,0.0,0.1
79005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38757,0.0,0.0,0.0,0.0,1.0,0.7
25852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31629,0.0,0.0,0.0,0.91157,1.0,0.8
608,0.0,0.77662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.175
17290,0.0,0.76512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
68565,0.0,0.79828,0.0,0.0,0.0,0.0,0.0,0.0,0.63526,0.0,0.0,0.0,0.0,0.8
9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66499,0.6152,0.35692,0.0,0.0,1.0,0.2
65944,0.0,0.76503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.175
73961,0.0,0.0,0.0,0.0,0.0,0.75875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36115,0.0,0.0,0.0,0.0,0.1
58423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60983,0.0,1.0
75610,0.86584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
103646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41709,0.0,0.0,0.0,0.0,1.0,1.0
109779,0.0,0.0,0.0,0.0,0.0,0.75958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87211,0.0,0.0,0.0,0.0,1.0,0.9
3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44154,1.0,0.9
90364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88118,0.0,0.0,0.88118,0.0,1.0,0.8
98995,0.0,0.76331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53057,0.0,0.83948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
84925,0.0,0.0,0.0,0.82144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89988,0.0,1.0,0.7
113703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87581,0.0,1.0,0.9
59061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30107,0.0,0.0,1.0,0.0
47396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63435,0.88817,0.0,0.81144,1.0,0.1
