,0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,y_test,y_pred
85041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38842,0.0,0.0,0.2
94376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71769,0.89187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
83823,0.0,0.0,0.0,0.0,0.0,0.55039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
107379,0.81004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
74035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7914,0.0,0.0,0.0,0.0,0.0,0.30278,0.0,0.0,0.0,0.87431,0.91802,0.0,0.0,0.0,0.28512,0.0,0.0,0.3
68014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68405,0.74396,0.79346,0.0,0.68405,0.0,0.0,0.0,0.0,0.2
104971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80822,0.89787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74263,0.0,0.77733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
72475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133,0.41169,0.0,0.72168,0.0,0.0,0.0,0.0,0.0,0.1
97799,0.0,0.0,0.0,0.0,0.0,0.0,0.9394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857,0.0,0.0,0.0,0.0,1.0,0.9
55464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
30263,0.0,0.0,0.0,0.0,0.0,0.49891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67978,0.0,0.77114,0.0,0.8965,0.0,0.0,0.0,0.0,0.1
23067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56534,0.0,0.0,0.0,1.0,1.0
104968,0.0,0.0,0.0,0.0,0.0,0.32822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
29625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666
7127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27777,0.0,0.0,0.0,1.0,1.0
49999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67938,0.0,0.0,0.0,1.0,0.0
81622,0.0,0.82569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36628,0.0,0.0,0.0,1.0,1.0
84837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31447,0.0,0.0,0.0,0.0,0.0,0.69044,0.0,1.0,0.9
21791,0.0,0.0,0.0,0.0,0.0,0.0,0.41968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37054,0.0,0.0,0.0,0.0,1.0,1.0
65736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94139,0.0,0.36496,0.0,0.0,0.0,0.0,0.0
86879,0.0,0.0,0.0,0.0,0.0,0.41966,0.0,0.0,0.85177,0.59619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
19568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64834,0.87106,0.0,0.0,0.0,0.0,0.0,0.0,0.4
19264,0.8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
11747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76612,0.0,0.0,1.0
23902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83445,0.0,0.0,0.0,0.0,1.0,0.9
9203,0.0,0.0,0.0,0.75486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
84902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36893,0.89804,0.0,0.0,0.0,0.0,0.0,0.0,0.1
26634,0.0,0.0,0.0,0.0,0.0,0.0,0.46859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41306,0.0,0.0,0.0,0.0,0.0,0.34233,0.0,0.0,0.87604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
49114,0.0,0.0,0.0,0.0,0.0,0.0,0.87966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52885,0.76245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
56993,0.7907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86036,0.0,0.0,0.0,1.0,0.9
4238,0.82691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
111883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
71254,0.0,0.0,0.0,0.0,0.0,0.0,0.75795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
43516,0.78188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70933,0.0,0.0,0.6031,0.0,0.0,0.0,0.0,1.0,0.8
87329,0.0,0.0,0.0,0.87075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25
1222,0.0,0.0,0.0,0.0,0.0,0.0,0.82919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
117465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82644,0.0,0.0,0.25905,0.0,0.0,0.0,0.0,1.0,0.5
101583,0.75284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
20134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
30698,0.0,0.0,0.0,0.0,0.0,0.79046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60274,0.0,0.0,0.0,0.0,0.0,0.0,0.90429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
104175,0.0,0.0,0.0,0.0,0.0,0.0,0.93034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102454,0.0,0.0,0.0,0.0,0.0,0.72954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59547,0.0,0.0,0.0,0.0,0.0,0.53376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19821,0.0,0.0,0.0,0.0,0.0,0.5096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114300,0.0,0.0,0.0,0.0,0.0,0.75259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106779,0.0,0.78007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
15373,0.0,0.0,0.0,0.0,0.0,0.66898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103755,0.0,0.0,0.0,0.0,0.0,0.0,0.92974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
86809,0.0,0.0,0.0,0.0,0.0,0.68333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118239,0.0,0.0,0.0,0.0,0.0,0.47178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
83548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89623,0.0,0.0,0.0,1.0,1.0
82190,0.0,0.0,0.0,0.0,0.0,0.66013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
64658,0.0,0.75867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39047,0.0,0.0,0.2
36350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41838,0.0,0.0,0.0,1.0,1.0
62632,0.0,0.0,0.0,0.0,0.0,0.0,0.39207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
46415,0.0,0.76398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
16369,0.75626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
51952,0.0,0.0,0.81075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
104672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86735,0.0,1.0,0.1
68425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67017,0.0,0.0,0.0,1.0,1.0
101640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836,0.6836,0.91736,0.0,0.0,0.0,0.0,0.0,0.0,0.1
19720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45225,0.0,0.0,0.0,1.0,1.0
17189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
