,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
80592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87131,0.0,0.0,0.0,0.0,1.0,0.39959292036337224
5631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80019,0.0,0.0,0.0,0.41791,0.0,0.9623460885402106
116757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67168,0.0,1.0,0.8050958060525388
20148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85788,0.0,1.0,0.8315266326821765
67538,0.0,0.0,0.0,0.82623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18848828771403534
76678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67349,0.0,0.0,0.0,0.21844246502639866
107788,0.0,0.0,0.0,0.0,0.0,0.0,0.87433,0.0,0.0,0.0,0.0,0.0,1.0,0.9985074626865671
23763,0.0,0.0,0.0,0.0,0.0,0.0,0.85593,0.0,0.0,0.0,0.0,0.0,1.0,0.9976469592291085
51612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294,0.0,0.0,0.0,1.0,0.5253277118879559
99633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77821,0.0,0.86554,0.0,1.0,0.6821843143714823
31526,0.0,0.0,0.0,0.0,0.0,0.7706,0.0,0.86854,0.0,0.9284,0.0,0.0,0.0,0.035103622241579556
70596,0.0,0.0,0.0,0.0,0.0,0.87663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720603890552031
52684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86464,0.0,0.0,0.0,0.0,0.0,0.39959292036337224
31999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83647,1.0,0.9000743346193227
49297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49023,0.0,0.0,0.0,0.0,0.0,0.5410153592445102
108685,0.82689,0.0,0.0,0.0,0.0,0.74558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10085139961101344
60558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83691,0.0,1.0,0.8315266326821765
104884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89055,0.0,0.0,0.0,1.0,0.7294156343331133
9437,0.77252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099844080492073
90060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77073,0.0,0.0,0.0,0.0,0.0,0.5219385142040414
45321,0.0,0.0,0.0,0.0,0.0,0.75184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878697551334889
70088,0.0,0.0,0.0,0.0,0.0,0.0,0.78018,0.0,0.0,0.0,0.0,0.0,1.0,0.995477159656264
31315,0.76678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329,1.0,0.5735835738473021
75681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84805,0.0,0.0,0.3463,0.0,0.0,0.681701237205663
36923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76724,0.0,0.0,0.0,0.0,1.0,0.5219385142040414
85089,0.0,0.0,0.0,0.0,0.0,0.74864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878697551334889
76517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75485,1.0,0.8808115777059319
88391,0.0,0.0,0.0,0.0,0.0,0.58563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037216247637842405
64986,0.0,0.0,0.0,0.0,0.0,0.0,0.64494,0.0,0.0,0.0,0.0,0.0,1.0,0.9802437417654808
90105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35022,1.0,0.8377569221187354
9119,0.0,0.0,0.0,0.0,0.0,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11332772048526327
91064,0.0,0.0,0.0,0.0,0.78651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13462150771933382
45474,0.0,0.77097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5266801641119337
65991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27882,0.0,0.0,0.0,0.0,0.5331698989701392
52154,0.0,0.0,0.0,0.8117,0.0,0.8027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17610236799199083
91484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77616,0.83753,0.88827,0.0,0.0,0.0,0.11610389610389611
99489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74739,0.0,0.0,0.0,0.0,0.0,0.5219385142040414
47544,0.0,0.0,0.0,0.75993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751541491142692
107678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88299,0.26469,0.60694,0.0,0.0,0.0,0.04881031934066379
85067,0.0,0.0,0.0,0.90169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102454,0.0,0.0,0.0,0.0,0.0,0.72954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681938859250548
49597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998,0.0,1.0,0.36733183744247616
78548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45162,0.0,0.91735,0.0,0.76358,0.0,0.0
78542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63009,1.0,0.9216731795206007
90469,0.0,0.0,0.0,0.0,0.0,0.0,0.86912,0.0,0.0,0.0,0.0,0.0,1.0,0.9969387356411659
76556,0.0,0.75811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5081419295279933
95993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35772,0.38623,0.0,0.0,0.0,0.37147727393077273
86270,0.0,0.86801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887972766742431
31696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52684,0.77888,0.0,0.0,0.73913,0.0,0.6896195949644226
32703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5552,1.0,0.8917057890614428
21006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82459,0.0,0.8928467586371138
43240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92137,0.0,0.0,0.0,1.0,0.4304077430255461
68501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8852,0.0,0.94695,0.0,0.0,0.0,0.11235294117647059
99310,0.0,0.0,0.0,0.0,0.0,0.0,0.73778,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39726,0.0,0.0,0.0,0.83214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692401625693914
59530,0.0,0.0,0.0,0.0,0.0,0.79184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07686742694871135
22291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75657,1.0,0.8808115777059319
69465,0.0,0.0,0.0,0.0,0.0,0.51799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10381848376027891
101497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90348,1.0,0.4373530703453977
7412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46642,0.77027,0.0,0.88622,0.0,1.0,0.8411488691284449
65173,0.0,0.78596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266801641119337
32423,0.0,0.0,0.0,0.0,0.0,0.4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010332306967058
10183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87897,1.0,0.9122397196181978
10307,0.0,0.0,0.0,0.0,0.0,0.0,0.62669,0.0,0.0,0.0,0.0,0.0,1.0,0.8367965367965369
37811,0.0,0.0,0.0,0.78405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05651299079748899
116633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73507,0.8863,0.0,0.0,0.0,0.1034565937265081
111211,0.0,0.0,0.0,0.0,0.0,0.57795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037216247637842405
63238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75418,0.0,0.0,0.8743888297438248
60019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46961,0.0,0.0,0.0,0.77662,0.0,0.8227161030397427
67619,0.77365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71406,1.0,0.896397424112404
22066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29042,0.0,0.0,0.0,0.0,0.0,0.5226480123057347
69693,0.0,0.80696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329282311454145
6226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43192,0.0,0.0,0.0,0.0,0.5331698989701392
7544,0.0,0.0,0.0,0.0,0.0,0.74919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878697551334889
75327,0.0,0.0,0.0,0.0,0.0,0.0,0.9291,0.0,0.0,0.0,0.0,0.0,1.0,1.0
81422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48744,0.0,1.0,0.8014920560547465
16153,0.0,0.0,0.0,0.0,0.0,0.71494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681938859250548
95954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553,0.0,0.44599,0.0,0.0,1.0,0.7120080240876643
43105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40969,0.84988,0.0,0.76625,0.0,0.0,0.7760460917587085
67057,0.0,0.7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5266801641119337
33701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92219,0.0,0.0,0.0,1.0,0.4054077430255461
96975,0.0,0.0,0.0,0.75243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24584126126624453
2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37504,0.89899,0.85888,0.0,0.34367,0.0,0.30625
65599,0.78032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5099844080492073
40339,0.0,0.0,0.0,0.0,0.0,0.0,0.72388,0.0,0.0,0.0,0.0,0.0,1.0,1.0
114864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54256,0.0,1.0,0.8014920560547465
117620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88881,0.0,0.0,0.0,0.0,0.0,0.36912206558650357
78805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86404,1.0,0.7394723211320811
1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80101,0.0,0.0,0.83395,0.0,1.0,0.8930075292034715
60906,0.0,0.0,0.0,0.0,0.0,0.63174,0.0,0.0,0.85563,0.86135,0.0,0.0,0.0,0.5
38303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59158,0.0,0.0,0.0,0.0,0.0,0.5469324294819875
111391,0.0,0.0,0.0,0.0,0.0,0.69207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399032586855357
11247,0.0,0.0,0.77684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16485557565439254
88711,0.0,0.0,0.0,0.79536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14176669054755547
30828,0.0,0.0,0.0,0.0,0.0,0.88818,0.0,0.0,0.4167,0.0,0.0,0.0,0.0,0.04804684905550591
66813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88955,1.0,0.7906144669067916
89999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793,0.0,0.8670726210824702
72828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449,0.0,0.0,0.0,0.0,0.0,0.4057379873318688
106036,0.0,0.0,0.0,0.0,0.0,0.26674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886844927640426
105163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75556,0.73008,0.91308,0.0,0.0,0.0,0.1976643714341924
105994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41152,1.0,0.8697346793604371
13526,0.0,0.0,0.0,0.0,0.0,0.89522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05439251938024618
88105,0.0,0.0,0.0,0.0,0.0,0.72119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681938859250548
79142,0.0,0.0,0.82375,0.0,0.0,0.0,0.0,0.38644,0.0,0.0,0.0,0.0,1.0,0.30463686494993214
57115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60434,1.0,0.8823653004056519
40418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72351,0.0,0.0,0.0,0.83532,0.0,0.6965848238746047
81477,0.0,0.0,0.0,0.0,0.0,0.52506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10381848376027891
5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50423,1.0,0.8820411549151013
94541,0.0,0.0,0.0,0.0,0.0,0.78663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03676428476745948
21903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91346,0.0,0.0,0.0,0.0,0.0,0.20102132729295383
72618,0.0,0.83099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5329282311454145
21964,0.0,0.0,0.0,0.0,0.0,0.0,0.90355,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10218,0.0,0.75717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5081419295279933
21791,0.0,0.0,0.0,0.0,0.0,0.0,0.41968,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33142,0.0,0.0,0.0,0.75937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15120310016322022
38823,0.0,0.0,0.0,0.0,0.0,0.0,0.87332,0.0,0.0,0.0,0.0,0.0,1.0,0.9985074626865671
43718,0.0,0.0,0.0,0.0,0.0,0.87376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720603890552031
94771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28296,1.0,0.8778969005526228
40434,0.0,0.0,0.0,0.0,0.0,0.87933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165196724053127
78340,0.0,0.0,0.0,0.0,0.0,0.72029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681938859250548
1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63149,1.0,0.9216731795206007
65841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33286,1.0,0.849628193502393
12239,0.0,0.0,0.0,0.0,0.0,0.75463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08272411314502578
70647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79952,0.0,0.0,0.90143,0.0,1.0,0.7554234145821381
23628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31954,1.0,0.8557015899403883
96497,0.0,0.0,0.0,0.0,0.0,0.34603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07170852380255996
71412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39434,0.0,0.0,0.7817994567096418
57936,0.0,0.0,0.0,0.0,0.0,0.0,0.91686,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71286,1.0,0.8835915513554709
21497,0.0,0.0,0.0,0.0,0.0,0.0,0.87477,0.0,0.0,0.0,0.0,0.0,1.0,0.9985074626865671
3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85546,0.0,0.78146,0.0,0.49069,0.0,0.0
102836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49716,0.0,1.0,0.8014920560547465
101349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63006,1.0,0.9216731795206007
85280,0.0,0.0,0.0,0.0,0.0,0.39309,0.0,0.0,0.36526,0.0,0.0,0.0,0.0,0.10665130779019275
81076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53211,0.0,0.0,0.0,0.0,1.0,0.5631242027819252
30078,0.0,0.0,0.0,0.0,0.0,0.68287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08787694183887443
117116,0.0,0.78467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266801641119337
76681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79236,0.0,0.0,0.0,0.0,1.0,0.45863972177574
45290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77817,0.0,0.77817,0.0,0.68504,0.0,0.04444444444444444
99540,0.0,0.0,0.0,0.88069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07465319865319865
81252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90102,1.0,0.7458208122808816
56360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341,0.84613,0.0,0.0,1.0,0.26375368581250935
26515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79558,0.0,1.0,0.8374052603375584
45085,0.0,0.0,0.0,0.0,0.0,0.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13676428476745947
63766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76874,0.0,0.0,0.0,0.0,0.0,0.5219385142040414
10011,0.0,0.0,0.0,0.90709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116338,0.0,0.0,0.0,0.0,0.0,0.59798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037216247637842405
24430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73291,0.0,0.0,0.0,0.0,1.0,0.5219385142040414
51552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37412,0.73843,0.0,0.0,0.0,0.0,0.6414297490162855
71773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81094,0.0,0.0,0.8503514188372557
79033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74254,0.86181,0.0,0.0,0.0,1.0,0.6514569087018414
60802,0.0,0.75089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5331698989701392
15259,0.0,0.78201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266801641119337
3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91521,0.0,0.0,0.0,0.0,0.0,0.223477467643831
51188,0.0,0.0,0.0,0.0,0.0,0.0,0.82302,0.0,0.0,0.0,0.0,0.0,0.0,0.9984312729545988
79572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939,1.0,0.8823653004056519
106369,0.76057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5322414117150053
50369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38616,0.0,0.8377569221187354
53078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60251,0.0,0.0,0.0,0.0,0.5854073379684058
47229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63266,0.0,0.0,0.0,0.0,0.0,0.546387094939267
111599,0.0,0.0,0.0,0.0,0.0,0.0,0.87569,0.0,0.0,0.0,0.0,0.0,1.0,0.9985074626865671
65759,0.0,0.0,0.0,0.0,0.0,0.0,0.77891,0.0,0.0,0.0,0.0,0.0,1.0,0.995477159656264
105218,0.0,0.0,0.75571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15455583627982894
69305,0.0,0.0,0.0,0.76107,0.76104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19357520174584814
51217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83421,0.0,0.0,0.0,0.0,0.0,0.4057379873318688
86813,0.0,0.0,0.0,0.0,0.0,0.67983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08787694183887443
14347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84153,0.0,0.0,0.0,0.0,1.0,0.4057379873318688
103157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62064,0.81116,0.0,0.0,0.0,1.0,0.7368830910242965
33849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53719,0.0,0.0,0.0,1.0,0.4886827505224951
41667,0.0,0.0,0.0,0.0,0.0,0.60802,0.0,0.0,0.76089,0.0,0.0,0.0,0.0,0.06138529721637801
109629,0.0,0.0,0.0,0.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05861760508401437
7352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75479,0.9381,0.0,0.0,0.0,1.0,0.6975112523054536
78668,0.0,0.0,0.0,0.0,0.0,0.0,0.84075,0.0,0.0,0.0,0.0,0.0,1.0,0.9809802925624419
90125,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,0.0,0.0,0.0,0.0,0.0,1.0,0.9991293532338309
45589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34083,0.0,0.0,0.0,1.0,0.5331698989701392
6514,0.0,0.0,0.0,0.0,0.76902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000228435011043
