,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
32880,0.0,0.0,0.0,0.0,0.0,0.0,0.53918,0.0,0.0,0.0,0.0,0.0,1.0,0.9814218605556366
107476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83432,0.0,0.0,0.83432,0.0,1.0,0.8503613651364994
82324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81711,0.67583,0.0,0.78912,0.0,1.0,0.6832177331542331
67444,0.0,0.76205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344767852125533
73400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55027,1.0,0.8785221552313915
37452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42038,0.0,0.0,0.0,0.0,0.0,0.5344767852125533
68007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88362,0.88617,0.0,0.0,0.0,0.5887015762015763
81825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57202,1.0,0.8785221552313915
90325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27142,0.0,0.8641481213189698
55988,0.82695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49726230490037404
87308,0.0,0.0,0.0,0.0,0.0,0.0,0.81744,0.0,0.0,0.0,0.0,0.0,1.0,0.8985216346153846
64657,0.0,0.0,0.0,0.0,0.0,0.89143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01562929892767121
115502,0.0,0.0,0.0,0.0,0.0,0.0,0.59312,0.0,0.0,0.0,0.0,0.0,1.0,0.9966348874668061
76072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76849,0.0,0.0,0.0,0.0,0.0,0.5287317351725558
100206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58664,1.0,0.7928440817206184
101549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86231,0.0,0.0,0.0,1.0,0.7379476736784409
2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72084,0.0,0.0,0.0,1.0,0.6737804206442505
56494,0.0,0.0,0.0,0.0,0.0,0.0,0.82099,0.0,0.0,0.0,0.0,0.0,1.0,0.9975460248592871
108252,0.0,0.79144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5344767852125533
81437,0.0,0.0,0.0,0.0,0.0,0.0,0.79446,0.0,0.0,0.0,0.0,0.0,1.0,0.9938838749459833
7065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31036,1.0,0.887971485661361
9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66139,1.0,0.8981038847719347
113139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79455,0.0,0.0,0.82831,0.0,1.0,0.8512487796088196
22932,0.75141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277677531281291
84172,0.84887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5143732641165963
27072,0.0,0.0,0.0,0.0,0.0,0.0,0.6492,0.0,0.0,0.0,0.0,0.0,1.0,0.9946187584345478
33673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89772,0.0,0.0,0.0,0.0,0.0,0.23205592571065195
55075,0.0,0.0,0.0,0.0,0.0,0.87048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12915454984635183
3189,0.0,0.76291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5344767852125533
33369,0.0,0.0,0.0,0.0,0.0,0.91686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035777633246614635
14755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34763,1.0,0.8519886571025317
73909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74238,1.0,0.8757427310681795
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83539,0.0,0.0,0.0,1.0,0.6774898433632163
48550,0.0,0.0,0.0,0.0,0.0,0.0,0.80802,0.0,0.0,0.0,0.0,0.0,1.0,0.9968483113816703
111084,0.0,0.78661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5344767852125533
13902,0.0,0.0,0.0,0.0,0.0,0.78681,0.0,0.0,0.81722,0.0,0.0,0.0,0.0,0.32083640975841066
83810,0.0,0.0,0.0,0.0,0.0,0.6911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11105571990842618
44838,0.0,0.76301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344767852125533
75735,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.0,0.0,0.0,0.0,0.0,1.0,0.9968483113816703
71979,0.0,0.0,0.0,0.0,0.0,0.0,0.81644,0.0,0.0,0.0,0.0,0.0,1.0,0.8968483113816703
66864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91347,0.3954,0.0,0.0,0.0,0.20251172569949866
34125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954,1.0,0.8306999311926033
74725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86809,1.0,0.8182697816223234
21051,0.0,0.0,0.0,0.0,0.0,0.0,0.92433,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60224,0.0,0.0,0.77891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27198751790363335
94746,0.0,0.0,0.78028,0.0,0.0,0.0,0.0,0.85936,0.0,0.0,0.0,0.0,1.0,0.12545186859035048
73602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62107,1.0,0.8869617287794419
117626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66591,0.0,0.0,0.0,1.0,0.6028160907718292
34571,0.0,0.0,0.83865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294656516129015
50046,0.0,0.0,0.0,0.0,0.0,0.77064,0.0,0.0,0.73085,0.0,0.73085,0.0,0.0,0.10625
17313,0.78379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5018334399799838
64515,0.0,0.0,0.0,0.0,0.0,0.0,0.93111,0.0,0.0,0.0,0.0,0.0,1.0,1.0
76274,0.0,0.0,0.0,0.0,0.0,0.48664,0.0,0.0,0.477,0.0,0.0,0.0,0.0,0.08677382773743256
104550,0.0,0.0,0.0,0.0,0.0,0.0,0.68448,0.0,0.0,0.0,0.0,0.0,1.0,0.9982172432830329
51032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83588,1.0,0.9102725514854754
43690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61671,1.0,0.8869617287794419
68306,0.0,0.0,0.0,0.75298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198235420079169
16184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86746,1.0,0.8182697816223234
40573,0.0,0.79396,0.0,0.0,0.0,0.0,0.0,0.0,0.71865,0.0,0.0,0.0,0.0,0.532891571874918
85841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789,0.0,0.0,0.75185,0.44116,1.0,0.3875
55975,0.0,0.0,0.0,0.83713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12092187593809016
17487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81037,0.0,0.0,0.0,1.0,0.6968600456344576
100269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89487,1.0,0.6005731251183637
68494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75676,0.0,0.0,0.0,0.0,0.0,0.5287317351725558
102304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.77227,0.0,1.0,0.8437122877381527
36152,0.0,0.85626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5132815480421778
49483,0.0,0.0,0.0,0.0,0.0,0.43351,0.0,0.0,0.47997,0.0,0.0,0.0,0.0,0.07932203545094418
49603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90957,0.0,0.0,0.0,0.0,0.0,0.387783577293322
46426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65711,0.0,0.0,0.0,0.0,0.6028160907718292
81100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849,0.0,0.0,0.0,1.0,0.694069862988403
106356,0.0,0.0,0.0,0.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076130571307965
62568,0.0,0.0,0.0,0.0,0.0,0.0,0.73207,0.0,0.0,0.0,0.0,0.0,1.0,0.9994318181818181
52544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7784,0.83115,0.89932,0.0,0.0,0.0,0.33333333333333337
3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794,0.0,0.0,0.0,0.0,1.0,0.564390496848683
48099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42024,0.0,0.0,0.86663,1.0,0.6074180865006553
13179,0.0,0.0,0.7538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5058801642221096
30423,0.80876,0.0,0.0,0.0,0.0,0.0,0.0,0.90209,0.0,0.0,0.37097,0.0,1.0,0.6234404734718734
65623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81456,0.0,0.0,0.0,0.0,1.0,0.40021363228873
101923,0.0,0.0,0.0,0.0,0.0,0.75752,0.0,0.0,0.0,0.83884,0.0,0.0,0.0,0.06276731652793979
41525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57293,0.0,0.0,0.0,1.0,0.5274999939836078
14034,0.0,0.0,0.0,0.76903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169654297435229
96381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84792,0.0,1.0,0.8119183414676308
64084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58829,0.72611,0.0,0.0,0.0,1.0,0.5625253760027897
100498,0.0,0.78784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344767852125533
25492,0.0,0.82721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208326629092606
40090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73511,0.0,0.0,0.0,0.0,1.0,0.5287317351725558
39121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82033,1.0,0.6863201814373874
10679,0.0,0.78569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344767852125533
50479,0.0,0.83581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5030864066642409
73790,0.0,0.0,0.0,0.0,0.0,0.0,0.85386,0.0,0.0,0.0,0.0,0.0,1.0,0.9984657213656387
76186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79651,0.0,0.0,0.0,0.0,1.0,0.564390496848683
86986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885,0.0,1.0,0.7543223403320354
73659,0.0,0.0,0.0,0.0,0.0,0.0,0.8565,0.0,0.0,0.0,0.0,0.0,1.0,0.9984657213656387
25403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27988,1.0,0.85203376324377
27310,0.0,0.0,0.0,0.75068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55596,1.0,0.4
107856,0.0,0.0,0.0,0.89865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
16049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51494,1.0,0.8785221552313915
100495,0.0,0.0,0.0,0.0,0.0,0.0,0.7988,0.0,0.0,0.0,0.0,0.0,1.0,0.9938838749459833
107718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87797,1.0,0.8125337297354183
70379,0.0,0.0,0.0,0.0,0.0,0.0,0.47291,0.0,0.0,0.0,0.0,0.0,1.0,0.9971141682479443
99776,0.0,0.0,0.0,0.0,0.0,0.60359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06435913821954234
67221,0.0,0.76084,0.0,0.0,0.0,0.0,0.0,0.70564,0.84077,0.0,0.0,0.0,1.0,0.46579350199880765
115980,0.0,0.0,0.0,0.0,0.0,0.56963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08911881306130132
109403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87897,0.86378,0.0,0.0,0.0,0.3912106836697001
100194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93589,0.0,1.0,0.9444724648927162
117834,0.82252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49726230490037404
63857,0.0,0.0,0.0,0.0,0.0,0.45287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07785407829138466
94612,0.0,0.0,0.0,0.0,0.0,0.71193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060109711180157864
22220,0.0,0.0,0.0,0.0,0.0,0.87133,0.0,0.54296,0.0,0.0,0.0,0.0,0.0,0.6386176142697881
26359,0.0,0.0,0.0,0.0,0.0,0.46425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878327583053084
13677,0.0,0.0,0.0,0.0,0.0,0.0,0.71901,0.0,0.0,0.0,0.0,0.0,1.0,0.9994318181818181
107577,0.0,0.0,0.0,0.0,0.0,0.8604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10651978066522563
99941,0.0,0.7782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5344767852125533
71045,0.76662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5410487177897315
32247,0.0,0.85785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132815480421778
30135,0.0,0.0,0.0,0.0,0.0,0.0,0.90474,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22335,0.0,0.0,0.0,0.0,0.0,0.0,0.91383,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71197,0.85941,0.61236,0.0,0.0,0.0,0.22330275373969513
106982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34159,1.0,0.8567187761958855
62019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69285,0.0,1.0,0.8199800145985835
77422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28919,1.0,0.8351815353988108
48819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57145,0.86041,0.0,0.0,0.0,0.3425409729589296
79325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857,0.0,1.0,0.7758813612878258
45684,0.0,0.0,0.0,0.0,0.0,0.0,0.66866,0.0,0.0,0.0,0.0,0.0,1.0,0.9987854251012145
63915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88126,0.0,0.0,0.0,0.0,0.0,0.3101284772110411
91275,0.0,0.0,0.0,0.0,0.0,0.0,0.88661,0.0,0.0,0.0,0.0,0.0,1.0,1.0
55239,0.0,0.0,0.0,0.75826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27386848501903005
68502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79312,0.0,0.0,0.0,0.0,0.6968600456344576
26355,0.0,0.0,0.0,0.0,0.0,0.44718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07785407829138466
7585,0.76252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5126881690951149
108200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105,1.0,0.8869617287794419
28729,0.86449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4630191346043744
78227,0.0,0.0,0.0,0.87808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05544904723946028
12508,0.0,0.0,0.0,0.0,0.0,0.88729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034627990925356074
117859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29093,0.48291,0.0,0.0,0.0,1.0,0.5344767852125533
57574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79749,0.0,0.0,0.0,0.0,0.0,0.564390496848683
9938,0.0,0.0,0.0,0.0,0.0,0.55321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10644074381482418
36558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90232,0.0,0.43401,0.0,0.0,0.0,0.09163876320330244
92964,0.0,0.0,0.0,0.81012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052093994007662583
77700,0.0,0.0,0.0,0.0,0.0,0.26369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4476565652410785
39546,0.0,0.0,0.0,0.0,0.0,0.82725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09194700606868231
63795,0.0,0.76667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5344767852125533
73372,0.0,0.0,0.0,0.82336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14544233669735765
98639,0.0,0.0,0.0,0.89826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
108778,0.0,0.0,0.0,0.0,0.0,0.0,0.7907,0.0,0.0,0.0,0.0,0.0,1.0,0.9938838749459833
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33606,0.0,0.8567187761958855
72764,0.0,0.0,0.0,0.0,0.0,0.0,0.88203,0.0,0.0,0.0,0.0,0.0,1.0,0.9990936555891239
111467,0.0,0.0,0.80189,0.0,0.0,0.0,0.0,0.88169,0.40217,0.0,0.38569,0.0,0.0,0.338262599469496
19833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85798,1.0,0.7224341616580823
67449,0.85494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46147283121616356
17152,0.0,0.0,0.0,0.80577,0.0,0.38695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08327017562862324
67051,0.0,0.0,0.0,0.0,0.0,0.3802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08327017562862324
62551,0.0,0.0,0.0,0.0,0.0,0.40927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08052201311331088
58058,0.0,0.0,0.0,0.0,0.0,0.88405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0778153927411003
37626,0.85491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46147283121616356
102225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72554,0.0,0.0,0.0,0.0,0.0,0.5287317351725558
110891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70024,0.0,1.0,0.8199800145985835
23900,0.0,0.0,0.0,0.0,0.0,0.90818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24295481320950882
100003,0.0,0.0,0.0,0.0,0.0,0.92077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035777633246614635
96916,0.76689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85556,0.0,0.0,0.0,1.0,0.701337271187605
64469,0.87296,0.0,0.0,0.0,0.0,0.7902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04621824423506869
34217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86167,0.60556,0.0,0.0,0.0,1.0,0.35373893930740874
95328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81119,0.0,0.0,0.0,1.0,0.6968600456344576
49928,0.0,0.0,0.0,0.82026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12168208610783875
71018,0.0,0.0,0.0,0.85641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12022547454523444
