,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y_pred
117730,0.0,0.0,0.0,0.86742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39258,0.0,0.0,0.0,0.0,1.0
108278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63122,0.0,0.0,0.0,0.1
99753,0.0,0.0,0.0,0.86552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
73493,0.0,0.0,0.0,0.0,0.0,0.40584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
117937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84458,0.0,0.0,0.0,0.0,1.0,1.0
51426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
88459,0.0,0.0,0.0,0.0,0.91402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92251,0.0,0.0,0.4
102920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49426,0.70666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
111189,0.0,0.0,0.0,0.87557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
108487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
105252,0.0,0.0,0.0,0.0,0.0,0.0,0.84343,0.89427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
10555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98944,0.0,0.75972,0.0,0.0,0.0,0.0,0.0,0.58209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
84777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29501,0.0,0.0,0.35597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
30691,0.0,0.0,0.0,0.0,0.87614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70687,0.0,0.0,0.4
79649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36201,0.0,0.0,0.0,0.0,0.0,0.0,0.79616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
81926,0.7721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25624,0.0,0.0,0.0,0.72896,0.0,0.88635,0.0,1.0,0.4
71503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40277,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
44491,0.0,0.0,0.0,0.75402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
99769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91044,0.0,0.0,0.0,0.0,1.0,1.0
18778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86623,0.6605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
10683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90669,0.52275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60938,0.93187,0.0,0.0,0.0,0.0,0.6
102490,0.77592,0.0,0.0,0.0,0.0,0.0,0.63462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31444,0.0,0.0,0.0,0.0,0.83738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93664,0.0,0.0,0.0,0.0,0.0,0.0,0.55003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7247,0.0,0.0,0.0,0.0,0.0,0.0,0.86257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
85486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34507,0.0,0.0,1.0,0.0
108735,0.77363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29249,0.0,0.0,0.0,1.0,1.0
107779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67603,0.0,0.0,0.0,0.85255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24445,0.0,0.0,0.0,0.0,0.0,0.0,0.73897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331,0.39054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
