,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82922,0.0,0.0,0.0,0.0,1.0,0.3633599475823661
115470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915,0.0,0.0,0.0,0.0,0.0,0.31522988505747124
68394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74679,1.0,0.8948479213717222
24675,0.0,0.0,0.0,0.0,0.0,0.0,0.48588,0.0,0.0,0.0,0.0,0.0,1.0,0.995373728438744
58392,0.0,0.0,0.0,0.79821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08330436922960834
51391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48106,0.0,0.8371600490153694
108830,0.0,0.0,0.0,0.0,0.0,0.54722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859385800051697
52571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89632,0.0,0.0,0.89691,0.0,0.7
80076,0.0,0.0,0.0,0.0,0.0,0.4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10870263067393413
35250,0.84403,0.0,0.0,0.0,0.0,0.39411,0.0,0.0,0.32785,0.0,0.0,0.0,1.0,0.2788505845955259
54373,0.0,0.75702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27796,1.0,0.8859155180072833
55025,0.0,0.0,0.0,0.0,0.0,0.0,0.83118,0.0,0.0,0.0,0.0,0.0,1.0,0.9983423255176097
45144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92247,0.0,0.0,0.0,0.0,1.0,0.611111111111111
76936,0.0,0.0,0.0,0.0,0.0,0.5131,0.0,0.29993,0.0,0.0,0.0,0.0,0.0,0.03095452363474472
107595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64808,1.0,0.91246321659961
41793,0.0,0.0,0.0,0.75957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14789259870992183
49244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93382,0.0,0.0,0.9693080810022339
70845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91395,0.0,0.0,0.0,0.0,0.0,0.0510632183908046
76520,0.0,0.0,0.0,0.0,0.0,0.53927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859385800051697
26551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59095,0.0,0.91379,0.0,0.92307,0.0,0.0
50579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76195,0.86696,0.85735,0.0,0.0,0.0,0.4852287581699347
54744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43378,1.0,0.8887290675460193
13349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88141,1.0,0.5853520125259688
31531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57645,0.0,0.883784711481616
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59482,0.0,0.0,0.0,0.35600186813751733
5072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85585,0.0,0.0,0.58731,0.0,1.0,0.7817347385494153
96809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41103,0.0,1.0,0.7457327404635239
51062,0.0,0.0,0.0,0.0,0.0,0.0,0.89507,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79803,0.0,1.0,0.8365784798175369
51961,0.0,0.76874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
101783,0.0,0.77079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
11079,0.0,0.0,0.0,0.0,0.0,0.48475,0.0,0.0,0.89677,0.0,0.0,0.0,0.0,0.24285714285714288
33815,0.76222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292451609694466
48909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90495,0.0,0.0,0.0,0.0,0.0,0.1696617198063179
35162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65955,0.0,0.0,0.0,1.0,0.7249631209100347
4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33329,0.0,1.0,0.5199337007564656
64194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84449,0.62016,0.47564,0.0,1.0,0.4837837837837838
51790,0.0,0.0,0.0,0.0,0.0,0.45645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08551053240394764
48207,0.0,0.0,0.0,0.0,0.0,0.0,0.77314,0.0,0.0,0.0,0.0,0.0,1.0,0.9992589448531725
89053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61781,1.0,0.9052934683475913
14894,0.0,0.0,0.0,0.0,0.0,0.78389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16281788309371026
71049,0.0,0.0,0.0,0.0,0.0,0.0,0.83242,0.0,0.0,0.0,0.0,0.0,1.0,0.9983423255176097
55666,0.0,0.0,0.0,0.89274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109184,0.0,0.0,0.0,0.79592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19664966831891545
40172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84524,0.75269,0.0,0.57556,0.0,1.0,0.7504614631206208
54753,0.0,0.0,0.0,0.0,0.0,0.28636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09064905909474094
77157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34294,0.31834,1.0,0.7408699169261281
79961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50476,0.0,0.0,0.91979,0.0,1.0,0.8362522281639929
77422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28919,1.0,0.891629803721569
97657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86114,0.86783,0.0,0.0,1.0,0.4929066171923314
68031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95079,0.0,1.0,0.9762046327263718
78980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86023,0.0,0.0,0.0,0.0,1.0,0.3557261091985278
104008,0.0,0.0,0.0,0.85431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17756521929590363
112985,0.0,0.0,0.0,0.0,0.0,0.0,0.77808,0.0,0.0,0.0,0.0,0.0,1.0,0.995440470094848
35655,0.0,0.0,0.0,0.0,0.0,0.60565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968149724501209
22836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74857,0.0,0.0,0.0,0.0,1.0,0.5267831995062056
90443,0.0,0.0,0.0,0.88958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3491,0.0,0.0,0.0,0.0,0.0,0.57157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08970458283973129
56791,0.0,0.0,0.0,0.0,0.0,0.0,0.84915,0.0,0.0,0.0,0.0,0.0,1.0,0.9963924906381646
52198,0.0,0.0,0.0,0.81699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603998076649731
5712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89731,0.0,0.0,0.78013,0.0,0.0,0.899616904478297
73204,0.0,0.0,0.0,0.81119,0.0,0.0,0.0,0.84363,0.0,0.0,0.0,0.0,0.0,0.23428341384863124
99573,0.0,0.0,0.0,0.0,0.0,0.64775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09557797907167369
28416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81446,0.59455,0.0,0.0,0.66783,0.0,0.7202221221931754
15612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53699,0.45255,1.0,0.7004549420946176
117341,0.0,0.0,0.79569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2247318377141172
93804,0.0,0.0,0.0,0.0,0.0,0.26058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05330909191281532
114480,0.0,0.0,0.0,0.0,0.0,0.0,0.82565,0.0,0.0,0.0,0.0,0.0,1.0,0.9983423255176097
118114,0.0,0.0,0.0,0.0,0.0,0.29765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09064905909474094
1321,0.0,0.0,0.75281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014090909090909093
60004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72492,0.0,0.0,0.0,0.0,0.0,0.4572179821149012
63910,0.0,0.0,0.0,0.0,0.0,0.0,0.89422,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68146,0.0,0.0,0.0,1.0,0.7249631209100347
26632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264,1.0,0.8924865869065386
28550,0.0,0.76507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
87250,0.0,0.0,0.0,0.0,0.0,0.0,0.82796,0.0,0.0,0.0,0.0,0.0,1.0,0.9983423255176097
64987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44564,0.84475,0.0,0.8474704463772167
35099,0.0,0.79909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
111837,0.0,0.0,0.0,0.0,0.0,0.78885,0.0,0.44626,0.0,0.0,0.0,0.0,0.0,0.27999999999999997
18043,0.0,0.0,0.0,0.0,0.0,0.0,0.85106,0.0,0.0,0.0,0.0,0.0,1.0,0.296667361835245
77176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34488,0.0,0.0,0.0,0.0,0.0,0.5528191650629705
80879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29014,1.0,0.891629803721569
102412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27562,1.0,0.891629803721569
11497,0.0,0.0,0.0,0.0,0.0,0.44456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21442180423177265
84080,0.0,0.0,0.0,0.0,0.0,0.0,0.91533,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23996,0.0,0.0,0.0,0.0,0.0,0.55888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09859385800051697
17739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42282,0.0,0.0,0.0,0.0,0.0,0.5038960881398935
55961,0.0,0.0,0.0,0.0,0.0,0.0,0.92173,0.0,0.0,0.0,0.0,0.0,1.0,1.0
110698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88646,1.0,0.7672136802699895
22391,0.0,0.76603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
9053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812,0.85414,0.0,0.0,0.0,0.0,0.3651095801362663
51196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33331,0.0,0.855916303211333
47805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751,0.0,0.0,0.0,1.0,0.7215233589721488
41514,0.0,0.0,0.0,0.0,0.0,0.0,0.73125,0.0,0.0,0.0,0.0,0.0,1.0,0.9992589448531725
71719,0.85441,0.0,0.0,0.0,0.0,0.50517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07028454275066161
42719,0.0,0.0,0.0,0.0,0.0,0.81894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14099977714188933
97963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60398,0.0,1.0,0.7992043194590567
14026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54597,0.79249,0.0,0.54597,1.0,0.5229960317460317
25562,0.0,0.79519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303844223116967
117662,0.0,0.0,0.0,0.78418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601346434288315
33261,0.0,0.0,0.0,0.0,0.0,0.0,0.87509,0.0,0.0,0.0,0.0,0.0,1.0,0.9977335473515249
63241,0.0,0.83045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5383747463135946
59450,0.84708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38598,0.0,0.0,0.0,1.0,0.5149367056223424
56731,0.0,0.0,0.0,0.0,0.0,0.0,0.79831,0.0,0.0,0.0,0.0,0.0,1.0,0.9989634435300321
86189,0.0,0.86802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089967525901268
33735,0.0,0.0,0.0,0.77814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21240924912934905
84689,0.0,0.0,0.0,0.0,0.0,0.0,0.90897,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81295,1.0,0.8133716284015776
46966,0.0,0.0,0.0,0.0,0.0,0.68387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09656578067816343
84344,0.82887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81046,1.0,0.8593492813772023
61564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89788,0.0,0.0,0.0,0.0,0.0,0.30859915682793915
29451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39685,0.0,0.0,0.0,0.0,1.0,0.5689144031582084
72858,0.7936,0.0,0.0,0.0,0.0,0.0,0.86665,0.0,0.0,0.0,0.0,0.0,1.0,0.9966673618352451
89554,0.0,0.0,0.0,0.76085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15228299836933326
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72103,1.0,0.889639093654589
87874,0.0,0.0,0.0,0.0,0.0,0.0,0.7566,0.0,0.0,0.0,0.0,0.0,1.0,0.9992589448531725
43481,0.0,0.0,0.0,0.0,0.0,0.0,0.88596,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61706,0.0,1.0,0.8492043194590566
4973,0.0,0.0,0.0,0.76117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522829983693332
111174,0.0,0.0,0.0,0.0,0.0,0.0,0.75508,0.0,0.0,0.0,0.0,0.0,1.0,0.9992589448531725
23770,0.0,0.0,0.0,0.0,0.0,0.69482,0.0,0.42045,0.0,0.85164,0.0,0.0,0.0,0.1
99732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529,0.0,0.0,0.0,1.0,0.5458098412336849
65741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82792,0.56049,0.0,0.3569,1.0,0.4025337837837838
47375,0.0,0.0,0.0,0.0,0.0,0.90331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06919786930502135
111831,0.0,0.79188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51419,1.0,0.870445661041139
16288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41823,0.65834,0.0,0.34662,0.0,0.0,0.5520547661302031
114651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83003,0.0,1.0,0.8331036930458587
22220,0.0,0.0,0.0,0.0,0.0,0.87133,0.0,0.54296,0.0,0.0,0.0,0.0,0.0,0.4533333333333333
27426,0.0,0.0,0.0,0.0,0.0,0.0,0.50127,0.0,0.0,0.0,0.0,0.0,1.0,0.995373728438744
2569,0.0,0.0,0.0,0.76615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11455191278257386
24230,0.0,0.0,0.0,0.78595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16569019898438705
32202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71297,0.0,0.0,0.30941,1.0,0.9773559322033897
73778,0.0,0.0,0.77965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3322081731315969
78186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36026,0.0,0.8604598115120667
8513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52862,1.0,0.870445661041139
21245,0.0,0.76961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
32283,0.0,0.0,0.0,0.0,0.0,0.66306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11656289647968485
104752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856,0.0,0.0,0.8856,0.0,1.0,0.5750982152573729
13067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82469,0.0,1.0,0.8338335601936363
51514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846,0.0,0.0,0.8365784798175369
19179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82251,0.0,0.0,0.0,0.0,1.0,0.259174285141263
88172,0.0,0.77818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5303844223116967
75845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965,1.0,0.8917055035608239
67804,0.89321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535518180543355
14839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80332,0.0,1.0,0.8365784798175369
23695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91819,0.0,1.0,0.9952830188679245
22560,0.79448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5193697331438029
117974,0.0,0.0,0.0,0.0,0.0,0.0,0.81881,0.0,0.0,0.0,0.0,0.0,1.0,0.9983423255176097
39659,0.0,0.0,0.0,0.78357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601346434288315
45901,0.0,0.0,0.0,0.0,0.0,0.89494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061505561612713665
49002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76005,0.0,1.0,0.8278217013479645
60143,0.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66815,1.0,0.9346368931503604
30235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46423,0.0,0.61449,0.0,0.0,1.0,0.1657197430141807
89541,0.80715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5439638092061043
37397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81186,0.0,0.0,0.0,0.0,0.7329084787715369
64238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63371,1.0,0.9173412653800979
101317,0.0,0.0,0.0,0.0,0.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,1.0,0.9983423255176097
55266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69319,0.87454,0.53001,0.0,0.36652,1.0,0.5166666666666667
82507,0.0,0.0,0.0,0.0,0.0,0.5222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859385800051697
31592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708,0.87179,0.0,0.0,0.0,0.0,0.7252887393202241
109040,0.0,0.0,0.0,0.0,0.0,0.74956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08700047213922811
60489,0.0,0.0,0.0,0.0,0.0,0.0,0.84162,0.0,0.0,0.0,0.0,0.0,1.0,0.9963924906381646
107670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37149,0.78394,0.85095,0.0,0.0,0.0,0.1240909090909091
7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84498,0.0,0.0,0.0,0.0,0.7502192276882701
103508,0.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.72579,0.0,0.0,0.0,0.0,0.0,0.4029983336447686
112971,0.0,0.0,0.0,0.0,0.0,0.0,0.92946,0.0,0.0,0.0,0.0,0.0,1.0,1.0
88306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.83124,0.88997,0.0,0.88726,0.0,0.0
98751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38772,1.0,0.8804498676748128
60585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80397,0.0,1.0,0.8365784798175369
16583,0.0,0.0,0.0,0.0,0.0,0.0,0.83723,0.0,0.0,0.0,0.0,0.0,1.0,0.9963924906381646
3985,0.0,0.75054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5341344522967221
