,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,y_test,y_pred
62114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81831,0.34567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
6191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81192,0.0,0.0,0.0,0.0,0.9
28290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76964,0.0,0.0,0.0,0.0,1.0
110468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92606,0.6883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
26435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378,0.0,0.0,0.0,0.0,1.0,0.8
8130,0.0,0.0,0.0,0.7946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
41175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
77579,0.0,0.0,0.0,0.0,0.0,0.0,0.67142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
63699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
53951,0.0,0.8398,0.0,0.0,0.0,0.0,0.0,0.75787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
114227,0.0,0.0,0.0,0.0,0.0,0.0,0.64329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102635,0.75628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69048,0.0,0.0,0.0,1.0,0.8
95926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50224,0.6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
97507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
28735,0.0,0.0,0.0,0.0,0.0,0.68716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98110,0.0,0.0,0.0,0.0,0.75668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85548,0.0,0.0,0.0
106344,0.0,0.0,0.0,0.0,0.0,0.7336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91648,0.0,0.77845,0.84248,0.0,0.0,0.0,0.0,0.3
27112,0.0,0.0,0.0,0.78268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23085,0.0,0.0,0.0,0.0,0.0,0.0,0.77976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35861,0.0,0.0,0.0,0.0,0.0,0.0,0.81034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56781,0.0,0.0,0.0,0.0,0.0,0.88653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66966,0.86259,0.0,0.53856,0.0,0.0,0.0,1.0,0.4
60607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59165,0.0,0.0,0.0,0.0,0.3
86845,0.0,0.0,0.0,0.0,0.0,0.0,0.82665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39844,0.0,0.0,0.0,0.0
111062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
19503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225,0.8212,0.36578,0.0,0.0,0.0,0.0,0.0,0.0,0.1
43576,0.0,0.0,0.0,0.0,0.0,0.72008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53175,0.0,0.0,0.0,0.0,0.0,0.53175,0.0,0.78799,0.0,1.0,0.9
21844,0.0,0.0,0.0,0.0,0.0,0.88343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
40959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61782,0.0,0.0,0.0,0.0,1.0,1.0
9198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
44638,0.81424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83601,0.0,0.0,0.0,0.0,1.0,0.5
92123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28547,0.0,0.0,0.5
58629,0.0,0.76272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
15949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26974,0.0,0.0,0.39484,0.0,0.0,0.78699,0.0,0.0,0.0,0.0,0.6
22185,0.0,0.0,0.0,0.0,0.0,0.88415,0.0,0.31276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
6226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88575,0.0,0.0,0.43192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
88257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
35524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
32918,0.0,0.0,0.0,0.0,0.0,0.67096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
100632,0.0,0.0,0.0,0.0,0.0,0.8465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77078,0.0,1.0,0.2
116592,0.0,0.0,0.0,0.0,0.0,0.78273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
27625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
112034,0.0,0.0,0.0,0.0,0.0,0.0,0.72119,0.70611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
74519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50881,0.0,0.0,0.5
90525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88402,0.0,0.0,0.0,1.0,0.8
91189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82712,0.51238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
