,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,y_test,y_pred
1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75764,0.0,0.0,0.91727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3213,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1500,0.86908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
4043,0.0,0.78297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
3177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53824,0.0,0.0,0.0,0.0,0.53008,0.0,0.0,0.0,0.0,0.0,1.0
4303,0.0,0.0,0.0,0.0,0.0,0.26485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,0.0,0.0,0.0,0.0,0.0,0.37091,0.0,0.37196,0.0,0.0,0.0,0.0,0.25574,0.0,0.0,0.0,0.0,0.0,0.1
2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
4648,0.0,0.0,0.0,0.0,0.7516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83925,0.0,0.0,0.0
2341,0.7894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91942,0.0,0.0,0.0,0.0,1.0,0.8
2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4256,0.0,0.0,0.0,0.0,0.0,0.83023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,0.84392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39948,0.54329,0.0,0.0,0.0,0.0,0.0,0.0,0.9
155,0.0,0.77348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
4699,0.76658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55334,0.0,0.0,0.0,0.0,1.0,1.0
4563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,0.0,0.0,0.0,0.85004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68195,0.0,0.0,0.0,1.0,1.0
2923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79596,0.0,0.0,0.0,0.0,0.0,1.0
2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93713,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047,0.0,0.0,0.0,0.0,0.0,0.41658,0.0,0.0,0.0,1.0,0.8
193,0.0,0.79509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
3554,0.0,0.0,0.0,0.0,0.0,0.35235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,0.0,0.0,0.0,0.0,0.0,0.81432,0.0,0.0,0.0,0.0,0.6481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
