,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y_pred
12765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
45841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92963,0.0,0.0,0.0,1.0,1.0
105344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
105294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
78261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43222,0.0,0.0,0.0,0.0,1.0,0.6
54160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90193,0.0,0.0,0.0,0.0,1.0,0.6
101583,0.75284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
78415,0.0,0.0,0.75251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27168,0.0,0.0,0.82497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
85712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30795,0.0,0.39024,0.87325,0.89432,0.0,0.60549,0.0,0.0,0.0,0.0,0.0
77433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
72618,0.0,0.83099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
23222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09166666666666666
108756,0.0,0.81893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
45940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
21483,0.86081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
42346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
104802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
71007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82785,0.0,0.0,0.0,0.0,0.0,0.0,0.1
38263,0.0,0.0,0.0,0.0,0.0,0.0,0.87126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9970,0.0,0.0,0.75846,0.0,0.0,0.0,0.0,0.0,0.0,0.88955,0.81028,0.0,0.0,0.34387,0.0,0.0,0.0,1.0,0.5
47373,0.0,0.0,0.0,0.0,0.0,0.0,0.93964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
112284,0.0,0.0,0.0,0.0,0.0,0.81018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
113297,0.0,0.0,0.0,0.0,0.0,0.27434,0.0,0.0,0.0,0.66477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.91097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66091,0.66423,0.0,0.0,0.0,0.0,0.86066,0.0,0.0,0.0,1.0,0.8
17074,0.0,0.0,0.0,0.0,0.0,0.0,0.89801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
92684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53498,0.0,0.0,0.4
50169,0.0,0.0,0.0,0.0,0.85365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91829,0.0,1.0,0.0
47555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
9857,0.0,0.0,0.0,0.0,0.0,0.0,0.88019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
84092,0.0,0.0,0.0,0.0,0.0,0.0,0.88664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71361,0.0,0.0,0.0,1.0,1.0
64955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25118,0.0,0.0,0.64398,0.0,0.0,0.0,0.0,1.0,0.8
76168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
56892,0.0,0.0,0.0,0.0,0.0,0.0,0.86981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56573,0.81906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
17266,0.0,0.0,0.0,0.0,0.0,0.37093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
31654,0.0,0.0,0.0,0.0,0.0,0.43506,0.0,0.84463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
51817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
64425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72479,0.0,1.0,0.1
79889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89892,0.0,0.0,0.0,0.0,0.26125,0.0,0.0,0.0,0.0,1.0,0.7
16143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95337,0.0,0.0,0.0,0.0,0.0,0.55109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25254,0.0,0.0,0.0,0.0,0.0,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32796,0.0,0.0,0.0,0.0,0.0,0.52106,0.0,0.53285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
48472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
87268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
85563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
8549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100358,0.0,0.0,0.0,0.0,0.0,0.0,0.90527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48015,0.0,0.35932,0.32359,0.84955,0.0,0.0,0.0,0.0,0.0,0.0,0.1
96121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91075,0.0,0.0,0.0,0.0,1.0,1.0
66122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
19452,0.0,0.0,0.0,0.0,0.81436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27667,0.90095,0.0,0.0,0.0
98372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
99195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33175,0.0,0.0,0.4
