,0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,y_test,y_pred
56731,0.0,0.0,0.0,0.0,0.0,0.0,0.79831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85574,0.0,0.0,0.0
89130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52703,0.67032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
45831,0.0,0.0,0.0,0.0,0.0,0.0,0.56088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
78692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
112117,0.0,0.0,0.0,0.0,0.0,0.7326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39321,0.0,1.0,0.2
79688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
117033,0.0,0.0,0.0,0.0,0.0,0.0,0.72733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
107360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
58411,0.82271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
3985,0.0,0.75054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
84902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36893,0.89804,0.0,0.0,0.0,0.0,0.0,0.0,0.3
116351,0.0,0.0,0.0,0.0,0.0,0.0,0.87591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36888,0.0,0.9518,0.0,0.0,0.0,0.0,0.0,0.0,0.4
82409,0.0,0.0,0.0,0.89328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46288,0.0,0.0,0.0,0.0,0.0,0.88319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44333,0.0,0.0,0.0,0.0,1.0,1.0
13567,0.0,0.0,0.0,0.0,0.0,0.60371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
860,0.85427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
81538,0.0,0.77176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73906,0.0,0.0,0.0,0.0,0.80424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83976,0.0,0.0,0.3
72347,0.0,0.0,0.0,0.0,0.0,0.0,0.64475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
95056,0.78791,0.0,0.0,0.0,0.0,0.35485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
106960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29071,0.0,0.0,0.0,1.0,1.0
27209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89326,0.0,0.0,0.0
87660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88048,0.0,1.0,0.1
11111,0.0,0.0,0.0,0.0,0.0,0.46045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57329,0.0,0.0,0.0,0.0,1.0,0.8
112073,0.0,0.79482,0.0,0.0,0.0,0.0,0.89232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37371,0.0,0.0,0.0,0.0,0.0,0.85659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8719,0.77705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
32212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
113206,0.0,0.0,0.0,0.0,0.0,0.0,0.76118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85529,0.0,0.0,0.59593,0.0,0.0,0.0,0.0,1.0,0.9
79809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84761,0.0,0.0,0.0,1.0,0.5
