,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,y_test,y_pred
35660,0.0,0.0,0.0,0.0,0.81254,0.0,0.0,0.64921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73765,0.0,0.0,0.0,1.0,1.0
116986,0.0,0.0,0.0,0.0,0.0,0.0,0.78882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81721,0.87827,0.90941,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92714,0.0,0.0,0.0,0.0,1.0,0.8
78207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28749,0.0,0.0,0.0,0.0,0.4445,0.0,0.0,0.0,0.0,0.0,0.7
12348,0.76394,0.0,0.0,0.0,0.0,0.84453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90388,0.33184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
76787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72246,0.87927,0.61327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
58689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37286,0.0,0.0,0.0,1.0,0.6
73191,0.0,0.0,0.0,0.0,0.0,0.0,0.85246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
72491,0.0,0.0,0.0,0.7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25367,0.0,0.0,0.0,1.0,1.0
40628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
53672,0.0,0.0,0.0,0.0,0.75723,0.0,0.0,0.72788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
75012,0.0,0.0,0.0,0.0,0.0,0.43207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
52672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73627,0.0,0.0,0.88356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
4113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51052,0.0,0.0,0.0,0.0,1.0
64292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49264,0.0,0.57888,0.49264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
87701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87017,0.0,0.0,0.0,0.0,1.0
103793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29393,0.0,0.0,0.0,0.0,1.0,0.1
65722,0.0,0.0,0.0,0.0,0.0,0.77633,0.0,0.0,0.0,0.0,0.56574,0.53329,0.0,0.0,0.0,0.0,0.0,0.0,0.1
