,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y_pred
873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088946
4120,0.0,0.0,0.0,0.0,0.0,0.66006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092534356
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49221
1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172,0.0,0.44467,0.7262,0.29662,0.0,0.0,0.0,0.0,0.0,0.0,0.27741304
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48830193
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5032005
2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54774046
486,0.0,0.0,0.0,0.77004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19233954
2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836,0.0,0.0,0.0,1.0,0.5764741
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48175958
409,0.0,0.0,0.0,0.0,0.0,0.30647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25390336
3731,0.8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89151,0.0,0.35843,0.0,0.0,0.0,0.0,0.0,0.48350784
4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93034,0.0,0.0,0.0,0.0,0.8883968
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88491,0.0,0.0,0.0,0.0,1.0,0.9883709
4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70676,0.0,0.0,0.0,0.0,1.0,0.88888615
957,0.0,0.77667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5485446
3097,0.0,0.0,0.0,0.0,0.0,0.61865,0.0,0.0,0.0,0.36224,0.0,0.0,0.0,0.28986,0.0,0.0,0.0,0.0,0.21513574
4899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109516
2633,0.0,0.0,0.0,0.0,0.0,0.0,0.47671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73668975
4705,0.0,0.0,0.0,0.79024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18933474
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49371672
923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39032,0.0,0.0,0.0,0.0,0.46604,0.0,0.0,0.0,0.0,1.0,0.71822023
1383,0.0,0.0,0.0,0.0,0.0,0.0,0.90638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9922922
3519,0.0,0.0,0.0,0.0,0.8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63953,0.0,0.0,0.21302138
2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53891766
4161,0.0,0.78619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55015975
4372,0.0,0.0,0.0,0.75641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87098,0.0,0.0,0.0,1.0,0.7090476
2827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618,0.0,0.0,0.0,1.0,0.610132
1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51966643
3313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48545,0.0,0.0,0.29077247
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42077035
416,0.0,0.0,0.0,0.0,0.0,0.85154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03140789
4953,0.0,0.0,0.0,0.0,0.0,0.0,0.72782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88440377
3691,0.0,0.76699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54689497
4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42065963
4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54181355
1084,0.81454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44924662
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4004609
4850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39852738
3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85514,0.0,0.72591,0.85461,0.2889,0.0,0.0,0.0,0.0,0.0,1.0,0.28694862
2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57104003
3771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40434,0.47404,0.0,0.0,0.0,0.0,0.0,0.0,0.39695,0.0,1.0,0.33898294
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3988264
3117,0.0,0.0,0.0,0.0,0.0,0.89631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018871196
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91939,0.0,0.92871,0.0,0.0,0.0,0.0,0.0,0.0,0.19018058
1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30435,0.0,0.0,0.0,0.0,1.0,0.66854566
3134,0.0,0.0,0.0,0.0,0.0,0.0,0.86386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96644837
3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42265797
4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56677,0.0,0.0,0.0,0.0,0.0,0.52413,0.0,0.0,0.39945012
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60628,0.50081,0.0,0.92967,0.0,0.0,0.0,0.0,1.0,0.7257749
4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42044622
3525,0.0,0.0,0.0,0.0,0.0,0.92459,0.0,0.0,0.0,0.41677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008696066
