-0.26066,-0.16259,-2.89332
-0.26066,-0.16259,2.57290
0.00000,0.00000,0.00000
-0.26066,-0.16259,-2.89332
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
-0.23869,-0.14478,-2.98519
